col1,col2,col3
16.473453603664893,135.7323875120224,0.0006742745483609884
77.63070273876173,103.32813283838315,-0.0012643578158735259
32.048068114908226,90.96812407473438,-0.006296196952849817
75.8975951443896,153.65065754552873,-0.0036718403097618546
36.17826899452285,97.51091598738368,-0.0016938642881497682
-13.141096091455054,101.57799013969108,0.0014424829980861254
122.26466303540582,138.44531597058446,0.0002962389168935477
33.66012020641639,102.63034513914093,0.0022855169463212957
56.8987052765532,101.35885582923524,-0.0024609378707651907
43.85148827372571,105.02902716939126,-1.1708240538992787e-05
41.900841330776764,138.26942203692377,-0.0030480806158407676
79.978478243027,224.30442459203437,0.002879006766162222
54.812609089839505,156.0029149723463,-0.0024308852609235504
2.889561909913894,152.11127181636687,-0.0012956277858451393
9.707702745910517,92.53440857353243,-0.0027236936834194214
52.386097379238564,145.2118876801949,0.002141624869641414
74.28286760109134,151.43772468978455,-0.0004977771431263174
30.546876007615758,69.93369236526952,0.002652427719464819
43.39111545455732,109.46825129381646,0.0028454430485048672
22.630460277244573,154.31151778282978,0.0007165085061509065
18.607226162615813,121.5176384207559,0.0023470444427107786
71.4377450015617,178.10344628779185,0.0008168374154530045
145.68589496094248,91.10108715997777,-0.0009593410104673583
46.758691283818976,73.15340282413933,0.0025146489350668733
74.54797207129022,124.9318667183083,-0.0012866477944256669
5.432225080213854,95.82362895366715,0.0017944086587266574
42.39902825827678,108.87455097085875,0.0012104092582670089
81.8858828236931,133.5072809734331,0.0007597824441431019
88.04298464582871,130.56988966011258,-0.0007439541566683854
67.90874851305068,115.00544225915834,-0.0008850639564025463
85.21539185429837,113.73335519816575,-0.006398953740780207
58.46867100894996,110.00365911930524,-0.0006953764655509036
61.56395324536147,118.26716044784519,0.0005197490664810664
-9.760908163451418,90.28480463931301,0.003386002066774607
47.97795701744213,63.978809183600596,-0.0025838294593446966
19.910932367580838,127.93349805854281,-0.0010412312851473392
29.51803193953009,124.38939413811589,0.0011532919103301967
41.048539828507764,103.55029758048627,-0.0010144469483766945
58.30451139642353,123.98181279161454,0.0018512640293639358
15.380998482138544,96.32501717247933,0.0018653516250916797
34.945283331492206,267.387079858574,0.003357769362413252
99.58353489874762,146.7751203658005,0.00014549839952928908
44.03039795822022,242.84278548669116,0.004086648220833734
84.30192017874248,194.16364503384736,-0.0009244463402185464
77.68822598587832,128.54835703314842,0.0012565710073237624
31.6204146078133,226.72603037088442,-0.0004296547406052129
47.12857715143604,146.5156691772076,-0.000903179035160943
74.94954314907741,249.27096669511056,0.0012326590345865167
98.74573482588048,328.9083483362571,-0.0008251785849593787
52.50188705266011,116.98234388616777,0.002839094184092447
96.8459124459228,147.49382435358322,0.001453191540261095
94.42064476027957,205.72838065854253,0.0020088246859285086
63.71703848769726,128.8689003351647,0.0024971933408863955
97.60327735347676,232.79497555990707,-0.0023487313797460416
36.43735081173003,133.47185458491944,0.0018215890003653854
95.93245901468222,216.28408554510946,0.002234052270519424
33.00647047981643,201.44499922855613,-0.003353235464433437
35.83044999181759,240.47336980177528,-0.0006198723487192597
94.1941372409655,222.32751521060328,0.006572232516609456
61.32884344226601,118.77375268177025,-0.00012396123405488145
30.196802430341762,245.71966480364588,6.106326146250735e-05
54.52264549393957,187.0655408173267,0.001749918548704957
45.23735326023247,235.06105238753105,0.0024880612472034823
48.48731967926675,144.3568805568202,-0.0012809686869720144
79.48590697407698,198.60190765124332,0.001483261076317218
101.58151430283306,47.10367951216651,-0.001935867994308877
81.22105087312211,42.5017389858123,0.0020836894036005684
81.47429006222711,16.611746727577724,0.003301849766749824
76.8257727107145,25.711029331215727,0.0007258195486533252
58.127576027493774,41.79888904282199,0.00208241479724947
92.18555147472908,41.37287381834477,0.003179633225460217
79.2234014393369,47.13807846864834,0.00041917849080039244
17.442869130988065,2.729521024314451,0.00039250360967069066
26.003515671110538,40.17000496817066,-0.001280181574860333
-0.90949985776804,50.34133018065613,-0.0009929936509360693
53.01927066869678,18.300075740626554,-0.000802426099464767
95.73590195860693,44.47968192501488,0.001311826625385737
14.028657687223657,102.40301547835406,0.004404905656966048
90.05226626111559,62.422197123521215,3.41980023668933e-05
63.46264852036853,68.04042032925642,-0.0015046779351006745
37.877000021179114,-1.5846869170561746,-0.0018471332507686304
98.64840325306488,32.62080707656905,-0.0007618563918572518
59.87526692101204,-0.12653507564473188,0.002258048461869244
87.25211192157201,50.85360400323708,0.003945755746597577
12.413706370765475,88.42957079874287,-0.0017489319679459827
13.767543118462171,35.10265150553122,0.00447325819799942
50.143730200747164,17.288649377461184,-0.003097724702795856
47.671191649721074,-9.933830800552236,-0.0031102763574788208
95.23627994826819,75.09335542052548,-0.0003089890702646705
37.26616856817141,42.684902544407535,0.00561117439461749
62.392020784376214,64.49705260121254,-0.00048600374593115966
52.46223022448212,57.76874106971196,0.00029944146183227854
-4.051687107617184,73.99860749690993,-0.0014725573417064765
111.63543536534509,58.78566212854872,0.0001676644892774185
63.383376263853194,38.40547125603504,-0.0011648818275312842
56.6959007392507,63.862910034865436,-0.00111251994405432
32.74763787956418,32.07650733756818,0.00227389687493036
92.62403356127498,50.462004467291244,0.0013876997517734632
32.53224280136969,63.651873023889564,0.0013169919643858038
30.21119300413039,-4.622171709533454,-0.002919928314755768
